date,time,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_72h,river_level,river_level_lag1,river_level_lag3,river_level_lag6,river_level_lag12,river_discharge,temperature,humidity,pressure,wind_speed,elevation,distance_from_river,historical_flood_count,population,flood_probability,flood_risk
2020-11-14,12:00:00,16.28,80.84,0.98,0.98,2.4,2.4,2.4,2.4,9.253,9.827,9.783,5.868,8.018,17334.89,27.62,77.47,1007.54,7.51,25.1,5.4,8,9130,0.0213,LOW
2020-11-14,18:00:00,16.34,80.9,4.12,18.43,33.15,57.24,101.31,335.53,9.229,9.253,9.877,6.45,7.568,54186.54,28.18,77.03,1011.59,11.65,19.3,3.1,5,14670,0.2937,MODERATE
2020-11-15,00:00:00,16.4,80.96,0.18,0.18,0.18,4.93,4.93,47.84,8.776,9.229,9.827,6.063,7.151,17337.77,28.18,77.35,1005.14,5.52,11.9,1.6,6,22100,0.0273,LOW
2020-11-15,06:00:00,16.46,81.02,1.48,4.63,8.05,13.87,26.04,62.68,8.375,8.776,9.253,9.783,6.916,25257.18,25.01,69.8,1012.58,9.69,28.4,6.2,10,7650,0.0142,LOW
2020-11-15,12:00:00,16.52,81.08,1.4,1.4,11.46,11.46,13.15,34.27,7.664,8.375,9.229,9.877,6.712,19985.19,23.95,70.63,1008.69,8.12,16.5,2.4,6,17400,0.01,LOW
2020-11-15,18:00:00,16.58,81.14,1.75,1.75,2.32,11.48,25.09,50.43,7.284,7.664,8.776,9.827,6.424,23855.35,23.1,83.48,1001.16,9.95,22.7,4.1,9,10900,0.01,LOW
2020-11-16,00:00:00,16.1,80.65,9.14,13.52,26.26,43.14,62.19,109.02,7.206,7.284,8.375,9.253,5.868,34637.35,24.87,77.45,1005.22,5.44,18.2,2.1,3,12450,0.0189,LOW
2020-11-16,06:00:00,16.14,80.71,1.62,1.62,1.62,4.21,4.21,4.21,6.452,7.206,7.664,9.229,6.45,14632.4,26.18,68.58,1004.26,8.37,21.4,3.7,6,8320,0.01,LOW
2020-11-16,12:00:00,16.18,80.75,6.18,14.76,21.03,41.63,68.29,202.58,6.093,6.452,7.284,8.776,6.063,34870.04,27.45,90.35,1001.9,9.93,14.7,1.2,8,15620,0.043,LOW
2020-11-16,18:00:00,16.22,80.8,1.22,1.22,1.22,8.9,12.26,46.1,5.574,6.093,7.206,8.375,9.783,13387.43,30.16,79.87,1010.99,9.28,12.8,2.8,6,19850,0.01,LOW
2020-11-17,00:00:00,16.28,80.84,5.3,16.47,24.72,46.75,85.33,220.27,5.835,5.574,6.452,7.664,9.877,41409.68,27.45,79.76,1005.44,7.63,25.1,5.4,1,9130,0.023,LOW
2020-11-17,06:00:00,16.34,80.9,5.41,11.32,19.96,41.78,57.29,174.54,5.669,5.835,6.093,7.284,9.827,30027.6,24.54,72.38,1001.81,11.69,19.3,3.1,8,14670,0.0177,LOW
2020-11-17,12:00:00,16.4,80.96,0.59,2.9,2.9,2.9,2.9,38.05,5.062,5.669,5.574,7.206,9.253,8899.32,28.63,72.71,1008.44,11.22,11.9,1.6,7,22100,0.01,LOW
2020-11-17,18:00:00,16.46,81.02,2.84,12.81,32.08,58.71,90.93,214.47,5.238,5.062,5.835,6.452,9.229,41689.41,25.97,70.67,1007.38,5.28,28.4,6.2,6,7650,0.0229,LOW
2020-11-18,00:00:00,16.52,81.08,3.39,12.21,14.42,36.32,58.17,187.53,5.203,5.238,5.669,6.093,8.776,31369.99,30.91,80.62,1006.79,8.52,16.5,2.4,6,17400,0.0143,LOW
2020-11-18,06:00:00,16.58,81.14,2.19,2.19,2.5,2.5,14.4,52.85,4.633,5.203,5.062,5.574,8.375,13192.84,28.91,77.13,1008.01,8.88,22.7,4.1,8,10900,0.01,LOW
2020-11-18,12:00:00,16.1,80.65,1.03,1.03,1.03,9.98,11.76,35.51,4.222,4.633,5.238,5.835,7.664,11607.29,30.35,79.99,1005.65,5.51,18.2,2.1,5,12450,0.01,LOW
2020-11-18,18:00:00,16.14,80.71,2.88,3.9,8.56,15.42,20.47,40.8,4.0,4.222,5.203,5.669,7.284,16704.72,23.59,76.84,1005.46,12.78,21.4,3.7,11,8320,0.01,LOW
2020-11-19,00:00:00,16.18,80.75,4.7,15.49,34.35,51.58,91.91,278.29,4.567,4.0,4.633,5.062,7.206,42125.15,21.98,83.81,1007.71,5.47,14.7,1.2,5,15620,0.0697,LOW
2020-11-19,06:00:00,16.22,80.8,1.14,1.14,7.39,14.71,43.75,124.5,4.824,4.567,4.222,5.238,6.452,23578.76,24.88,70.53,1008.21,8.24,12.8,2.8,7,19850,0.01,LOW
2020-11-19,12:00:00,16.28,80.84,1.12,1.12,1.12,5.44,12.87,49.03,4.626,4.824,4.0,5.203,6.093,14009.17,27.03,76.4,1003.22,1.4,25.1,5.4,6,9130,0.01,LOW
2020-11-19,18:00:00,16.34,80.9,1.46,1.88,1.88,1.88,1.88,6.53,4.0,4.626,4.567,4.633,5.574,8371.84,28.17,95.84,1008.11,8.64,19.3,3.1,6,14670,0.01,LOW
2020-11-20,00:00:00,16.4,80.96,2.61,4.28,4.94,10.67,18.7,46.5,4.142,4.0,4.824,4.222,5.835,15490.86,25.23,66.63,1011.85,5.86,11.9,1.6,9,22100,0.01,LOW
2020-11-20,06:00:00,16.46,81.02,0.2,0.2,1.63,10.1,29.65,37.61,4.0,4.142,4.626,4.0,5.669,17627.53,27.44,76.45,1008.29,12.46,28.4,6.2,7,7650,0.01,LOW
2020-11-20,12:00:00,16.52,81.08,1.63,2.88,7.93,9.65,9.65,58.26,4.0,4.0,4.0,4.567,5.062,10445.41,24.64,82.44,1005.86,6.66,16.5,2.4,8,17400,0.01,LOW
2020-11-20,18:00:00,16.58,81.14,2.57,6.15,18.64,33.46,44.09,128.56,4.043,4.0,4.142,4.824,5.238,21447.99,25.01,76.59,1007.62,7.68,22.7,4.1,9,10900,0.01,LOW
2020-11-21,00:00:00,16.1,80.65,2.54,6.46,13.73,22.13,45.17,144.22,4.041,4.043,4.0,4.626,5.203,24106.23,25.96,72.81,1006.05,9.3,18.2,2.1,6,12450,0.01,LOW
2020-11-21,06:00:00,16.14,80.71,16.21,28.0,45.79,101.9,181.42,383.97,4.938,4.041,4.0,4.0,4.633,71858.48,30.21,83.08,1013.78,8.6,21.4,3.7,8,8320,0.1378,LOW
2020-11-21,12:00:00,16.18,80.75,1.59,1.59,1.59,14.11,14.11,55.82,4.643,4.938,4.043,4.142,4.222,13850.23,29.94,66.19,1010.99,11.46,14.7,1.2,7,15620,0.01,LOW
2020-11-21,18:00:00,16.22,80.8,15.16,48.4,81.95,138.75,249.86,592.0,6.526,4.643,4.041,4.0,4.0,98765.42,28.75,81.42,1006.35,6.98,12.8,2.8,7,19850,0.8071,VERY_HIGH
2020-11-22,00:00:00,16.28,80.84,0.87,6.78,10.21,32.37,51.75,153.69,6.342,6.526,4.938,4.0,4.567,28873.03,25.73,80.1,1009.35,7.62,25.1,5.4,4,9130,0.0187,LOW
2020-11-22,06:00:00,16.34,80.9,1.28,2.85,2.85,5.01,25.32,42.32,6.106,6.342,4.643,4.043,4.824,20388.97,28.66,69.86,1012.23,9.17,19.3,3.1,4,14670,0.01,LOW
2020-11-22,12:00:00,16.4,80.96,1.74,7.28,16.66,18.7,51.24,105.74,5.847,6.106,6.526,4.041,4.626,29208.97,28.08,78.98,1010.26,8.85,11.9,1.6,7,22100,0.0133,LOW
2020-11-22,18:00:00,16.46,81.02,1.26,8.84,22.93,48.16,72.4,207.06,6.204,5.847,6.342,4.938,4.0,34880.41,28.07,76.22,1014.48,6.68,28.4,6.2,10,7650,0.0305,LOW
2020-11-23,00:00:00,16.52,81.08,0.17,0.71,3.03,6.25,6.25,24.76,5.662,6.204,6.106,4.643,4.142,11089.08,22.89,74.68,1004.58,7.53,16.5,2.4,8,17400,0.01,LOW
2020-11-23,06:00:00,16.58,81.14,1.69,4.5,6.15,6.25,9.62,23.31,5.114,5.662,5.847,6.526,4.0,15305.52,23.78,76.12,1008.08,11.38,22.7,4.1,4,10900,0.01,LOW
2020-11-23,12:00:00,16.1,80.65,1.15,6.47,19.14,20.09,44.66,176.32,5.032,5.114,6.204,6.342,4.0,23281.38,32.97,87.22,1003.41,11.02,18.2,2.1,6,12450,0.01,LOW
2020-11-23,18:00:00,16.14,80.71,6.94,13.68,17.21,24.84,36.37,124.21,4.764,5.032,5.662,6.106,4.043,22100.24,28.17,70.09,1005.6,6.22,21.4,3.7,8,8320,0.0101,LOW
2020-11-24,00:00:00,16.18,80.75,1.18,3.59,6.88,11.62,30.92,50.36,4.89,4.764,5.114,5.847,4.041,18566.45,28.39,69.77,1011.19,4.78,14.7,1.2,11,15620,0.01,LOW
2020-11-24,06:00:00,16.22,80.8,2.08,9.82,10.8,25.62,43.51,141.28,5.029,4.89,5.032,6.204,4.938,24374.25,26.69,69.45,1006.53,8.42,12.8,2.8,11,19850,0.01,LOW
2020-11-24,12:00:00,16.28,80.84,6.08,16.7,36.14,68.16,126.27,268.03,5.538,5.029,4.764,5.662,4.643,53497.18,28.89,80.78,1010.68,10.55,25.1,5.4,4,9130,0.0709,LOW
2020-11-24,18:00:00,16.34,80.9,47.56,138.8,259.93,521.84,1037.61,3494.04,13.8,5.538,4.89,5.114,6.526,386185.3,29.87,64.35,1008.08,8.26,19.3,3.1,7,14670,0.99,VERY_HIGH
2020-11-25,00:00:00,16.4,80.96,5.91,9.5,22.8,45.6,93.99,256.93,13.334,13.8,5.029,5.032,6.342,55679.99,27.27,68.29,1005.84,8.69,11.9,1.6,5,22100,0.4718,MODERATE
2020-11-25,06:00:00,16.46,81.02,5.23,14.91,26.57,32.69,58.75,170.9,12.4,13.334,5.538,4.764,6.106,42031.32,28.84,84.77,1012.5,12.55,28.4,6.2,9,7650,0.0936,LOW
2020-11-25,12:00:00,16.52,81.08,2.51,7.37,9.19,19.96,26.96,105.33,11.376,12.4,13.8,4.89,5.847,29459.6,29.45,77.28,1007.76,5.55,16.5,2.4,9,17400,0.0718,LOW
2020-11-25,18:00:00,16.58,81.14,6.53,21.38,33.68,61.94,96.23,288.67,11.019,11.376,13.334,5.029,6.204,55752.54,28.49,73.91,1004.16,15.31,22.7,4.1,8,10900,0.22,LOW
2020-11-26,00:00:00,16.1,80.65,2.7,5.12,5.12,5.12,5.12,5.12,10.128,11.019,12.4,5.538,5.662,20079.97,26.51,78.69,1003.83,8.78,18.2,2.1,4,12450,0.0199,LOW
2020-11-26,06:00:00,16.14,80.71,11.07,34.62,69.3,105.88,164.03,480.57,10.864,10.128,11.376,13.8,5.114,76744.62,27.99,73.37,1007.08,8.26,21.4,3.7,6,8320,0.5812,HIGH
2020-11-26,12:00:00,16.18,80.75,2.09,6.37,6.37,12.23,36.92,134.58,10.455,10.864,11.019,13.334,5.032,30659.1,23.91,86.86,1003.26,10.25,14.7,1.2,8,15620,0.1049,LOW
2020-11-26,18:00:00,16.22,80.8,41.4,97.25,158.69,271.91,518.67,1452.74,13.8,10.455,10.128,12.4,4.764,206586.9,28.55,75.07,1006.3,2.14,12.8,2.8,8,19850,0.99,VERY_HIGH
2020-11-27,00:00:00,16.28,80.84,61.03,119.54,189.9,331.89,527.9,1386.15,13.8,13.8,10.864,11.376,4.89,208792.69,25.94,83.6,1004.19,9.41,25.1,5.4,9,9130,0.99,VERY_HIGH
2020-11-27,06:00:00,16.34,80.9,3.24,10.43,26.95,52.53,100.41,315.82,13.64,13.8,10.455,11.019,5.029,59012.43,28.49,75.8,1005.5,5.33,19.3,3.1,7,14670,0.6056,HIGH
2020-11-27,12:00:00,16.4,80.96,2.24,2.57,2.87,10.56,16.1,22.97,12.707,13.64,13.8,10.128,5.538,27845.99,26.2,85.87,1013.15,6.61,11.9,1.6,6,22100,0.0765,LOW
2020-11-27,18:00:00,16.46,81.02,7.8,18.16,21.99,48.69,109.96,308.61,12.704,12.707,13.8,10.864,13.8,61191.36,28.41,71.68,1002.57,4.46,28.4,6.2,7,7650,0.3742,MODERATE
2020-11-28,00:00:00,16.52,81.08,7.33,24.87,53.29,96.4,176.98,371.35,13.098,12.704,13.64,10.455,13.334,85413.38,27.77,75.34,1009.02,8.64,16.5,2.4,6,17400,0.7618,VERY_HIGH
2020-11-28,06:00:00,16.58,81.14,1.0,1.64,6.48,12.53,25.87,69.79,12.459,13.098,12.707,13.8,12.4,34114.56,26.03,69.21,1004.81,7.35,22.7,4.1,7,10900,0.0943,LOW
2020-11-28,12:00:00,16.1,80.65,2.08,8.16,20.89,35.03,54.61,87.34,11.52,12.459,12.704,13.8,11.376,40326.72,23.02,71.7,1003.94,12.25,18.2,2.1,9,12450,0.193,LOW
2020-11-28,18:00:00,16.14,80.71,9.9,36.23,71.42,104.57,155.49,374.98,11.712,11.52,13.098,13.64,11.019,76360.1,29.66,79.21,1004.09,10.09,21.4,3.7,8,8320,0.6222,HIGH
2020-11-29,00:00:00,16.18,80.75,1.72,2.95,6.89,13.04,32.96,121.52,10.843,11.712,12.459,12.707,10.128,29474.11,25.87,71.03,1005.77,10.53,14.7,1.2,4,15620,0.0428,LOW
2020-11-29,06:00:00,16.22,80.8,1.24,4.21,4.21,10.65,16.0,16.0,10.05,10.843,11.52,12.704,10.864,24592.03,29.21,60.78,1003.73,9.45,12.8,2.8,7,19850,0.032,LOW
2020-11-29,12:00:00,16.28,80.84,2.2,11.22,24.98,48.96,86.28,295.91,9.898,10.05,11.712,13.098,10.455,48496.46,24.8,76.89,1008.0,11.51,25.1,5.4,7,9130,0.2349,LOW
2020-11-29,18:00:00,16.34,80.9,1.98,5.67,6.99,8.18,28.5,28.5,9.355,9.898,10.843,12.459,13.8,26242.23,25.61,74.13,1012.74,3.92,19.3,3.1,5,14670,0.023,LOW
2020-11-30,00:00:00,16.4,80.96,27.21,53.9,106.97,159.42,213.15,723.16,10.632,9.355,10.05,11.52,13.8,94518.27,25.4,76.38,1003.12,7.08,11.9,1.6,6,22100,0.9528,VERY_HIGH
2020-11-30,06:00:00,16.46,81.02,12.45,31.37,61.42,96.68,162.09,369.49,11.062,10.632,9.898,11.712,13.64,76393.32,27.6,69.67,1004.61,8.85,28.4,6.2,8,7650,0.4765,MODERATE
2020-11-30,12:00:00,16.52,81.08,11.89,37.97,82.01,129.32,210.58,666.39,11.957,11.062,9.355,10.843,12.707,98394.99,26.04,69.51,1008.68,7.57,16.5,2.4,9,17400,0.9593,VERY_HIGH
2020-11-30,18:00:00,16.58,81.14,14.95,29.3,46.5,79.45,107.16,400.24,12.301,11.957,10.632,10.05,12.704,61321.21,23.78,78.32,1009.85,12.71,22.7,4.1,9,10900,0.5036,HIGH
2020-12-01,00:00:00,16.1,80.65,3.86,5.42,19.18,34.46,41.43,110.96,11.581,12.301,11.062,9.898,13.098,33735.3,27.42,90.81,1008.06,8.4,18.2,2.1,7,12450,0.1049,LOW
2020-12-01,06:00:00,16.14,80.71,0.97,7.65,19.05,34.4,54.03,162.7,10.998,11.581,11.957,9.355,12.459,36547.3,24.88,73.98,1008.91,13.5,21.4,3.7,12,8320,0.0505,LOW
2020-12-01,12:00:00,16.18,80.75,0.17,0.17,0.17,6.14,6.39,22.66,10.141,10.998,12.301,10.632,11.52,20034.83,28.12,84.17,1002.72,10.35,14.7,1.2,8,15620,0.0198,LOW
2020-12-01,18:00:00,16.22,80.8,1.03,6.55,14.2,21.91,28.45,66.1,9.616,10.141,11.581,11.062,11.712,29006.11,29.45,69.47,1012.01,7.65,12.8,2.8,7,19850,0.0448,LOW
2020-12-02,00:00:00,16.28,80.84,6.3,15.41,25.65,52.38,101.44,261.33,9.689,9.616,10.998,11.957,10.843,52824.96,27.5,79.09,1005.04,9.68,25.1,5.4,8,9130,0.1562,LOW
2020-12-02,06:00:00,16.34,80.9,5.9,11.81,24.15,51.13,67.42,213.61,9.585,9.689,10.141,12.301,10.05,40813.92,25.87,69.14,1007.18,6.1,19.3,3.1,10,14670,0.0534,LOW
2020-12-02,12:00:00,16.4,80.96,4.43,12.19,19.63,34.27,50.79,125.49,9.054,9.585,9.616,11.581,9.898,33897.79,27.41,89.28,1010.93,9.27,11.9,1.6,5,22100,0.0671,LOW
2020-12-02,18:00:00,16.46,81.02,8.51,22.31,46.42,75.32,121.86,300.11,9.229,9.054,9.689,10.998,9.355,57481.85,29.02,73.99,1001.78,7.83,28.4,6.2,8,7650,0.1345,LOW
2020-12-03,00:00:00,16.52,81.08,0.65,0.65,0.65,11.67,28.09,117.0,8.546,9.229,9.585,10.141,10.632,25262.55,26.84,73.97,1010.95,7.99,16.5,2.4,1,17400,0.0221,LOW
2020-12-03,06:00:00,16.58,81.14,1.09,1.09,5.37,12.13,40.63,147.0,8.209,8.546,9.054,9.616,11.062,26658.3,26.29,78.38,1012.97,6.15,22.7,4.1,11,10900,0.0376,LOW
2020-12-03,12:00:00,16.1,80.65,4.97,13.26,26.05,39.45,63.16,144.34,8.057,8.209,9.229,9.689,11.957,37519.38,27.01,73.83,1006.64,10.71,18.2,2.1,6,12450,0.058,LOW
2020-12-03,18:00:00,16.14,80.71,0.93,2.35,6.68,12.68,13.84,13.84,7.628,8.057,8.546,9.585,12.301,18068.58,29.71,66.13,1009.15,6.34,21.4,3.7,8,8320,0.0101,LOW
2020-12-04,00:00:00,16.18,80.75,8.28,21.52,48.06,99.64,158.94,361.01,8.169,7.628,8.209,9.054,11.581,70591.58,29.01,73.77,1003.64,10.56,14.7,1.2,8,15620,0.2907,MODERATE
2020-12-04,06:00:00,16.22,80.8,4.63,16.21,30.35,45.46,86.11,242.35,8.29,8.169,8.057,9.229,10.998,44582.92,27.94,83.62,1010.41,8.99,12.8,2.8,8,19850,0.0946,LOW
2020-12-04,12:00:00,16.28,80.84,4.24,13.24,30.78,57.03,115.94,275.67,8.448,8.29,7.628,8.546,10.141,56622.09,27.45,68.29,1003.58,9.88,25.1,5.4,9,9130,0.1353,LOW
2020-12-04,18:00:00,16.34,80.9,2.35,2.35,2.35,11.52,11.52,11.52,7.7,8.448,8.169,8.209,9.616,19271.64,26.7,85.54,1004.46,6.55,19.3,3.1,8,14670,0.01,LOW
2020-12-05,00:00:00,16.4,80.96,3.35,7.52,7.52,9.42,10.42,14.91,7.161,7.7,8.29,8.057,9.689,16593.47,23.91,88.6,1007.04,9.66,11.9,1.6,5,22100,0.01,LOW
2020-12-05,06:00:00,16.46,81.02,0.4,3.29,9.79,19.38,48.2,140.69,6.758,7.161,8.448,7.628,9.585,30049.69,29.28,79.77,1008.75,9.99,28.4,6.2,9,7650,0.0167,LOW
2020-12-05,12:00:00,16.52,81.08,3.05,7.7,15.17,18.75,33.0,123.32,6.275,6.758,7.7,8.169,9.054,23013.31,27.83,74.81,1003.33,6.0,16.5,2.4,6,17400,0.0104,LOW
2020-12-05,18:00:00,16.58,81.14,2.63,9.29,20.65,39.47,94.74,271.48,6.678,6.275,7.161,8.29,9.229,45726.16,27.71,78.8,1005.4,6.43,22.7,4.1,7,10900,0.1003,LOW
2020-12-06,00:00:00,16.1,80.65,0.94,2.69,8.12,8.12,10.66,27.52,5.997,6.678,6.758,8.448,8.546,13605.69,28.36,82.41,1007.54,10.96,18.2,2.1,7,12450,0.01,LOW
2020-12-06,06:00:00,16.14,80.71,0.62,5.45,9.07,21.84,41.19,139.2,6.114,5.997,6.275,7.7,8.209,25987.38,27.95,69.05,1008.25,8.55,21.4,3.7,7,8320,0.0164,LOW
2020-12-06,12:00:00,16.18,80.75,1.27,3.25,4.61,12.52,12.52,12.52,5.534,6.114,6.678,7.161,8.057,12593.03,22.69,69.16,1013.04,3.57,14.7,1.2,6,15620,0.01,LOW
2020-12-06,18:00:00,16.22,80.8,1.8,8.95,8.95,13.57,13.71,21.21,5.388,5.534,5.997,6.758,7.628,13351.23,27.3,81.13,1006.46,8.66,12.8,2.8,6,19850,0.01,LOW
2020-12-07,00:00:00,16.28,80.84,1.26,2.51,2.51,4.18,4.18,12.1,5.154,5.388,6.114,6.275,8.169,11678.1,25.29,77.27,1004.82,6.09,25.1,5.4,7,9130,0.01,LOW
2020-12-07,06:00:00,16.34,80.9,2.96,5.91,11.27,16.82,30.07,95.7,4.817,5.154,5.534,6.678,8.29,18109.77,27.69,81.03,1006.23,10.06,19.3,3.1,7,14670,0.01,LOW
2020-12-07,12:00:00,16.4,80.96,2.33,10.0,21.63,33.12,73.58,211.63,5.341,4.817,5.388,5.997,8.448,34682.05,26.4,75.22,1011.91,7.45,11.9,1.6,8,22100,0.0244,LOW
2020-12-07,18:00:00,16.46,81.02,10.2,23.87,34.65,47.46,77.66,204.38,5.641,5.341,5.154,6.114,7.7,36678.55,25.64,78.69,1005.75,7.59,28.4,6.2,6,7650,0.0266,LOW
2020-12-08,00:00:00,16.52,81.08,1.19,7.58,9.4,9.4,9.4,9.4,5.179,5.641,4.817,5.534,7.161,10864.93,27.13,76.26,1007.15,7.95,16.5,2.4,9,17400,0.01,LOW
2020-12-08,06:00:00,16.58,81.14,11.9,37.15,64.88,113.72,197.43,659.98,6.802,5.179,5.341,5.388,6.758,81266.75,25.64,69.76,1011.6,8.12,22.7,4.1,9,10900,0.7583,VERY_HIGH
2020-12-08,12:00:00,16.1,80.65,27.95,55.36,112.25,157.5,277.75,830.52,9.119,6.802,5.641,5.154,6.275,112993.87,24.12,76.24,1005.89,6.43,18.2,2.1,10,12450,0.9627,VERY_HIGH
2020-12-08,18:00:00,16.14,80.71,6.76,13.93,30.13,44.95,63.78,218.84,8.79,9.119,5.179,4.817,6.678,39039.27,28.97,77.24,1007.49,1.46,21.4,3.7,5,8320,0.085,LOW
2020-12-09,00:00:00,16.18,80.75,0.35,1.35,10.82,30.11,38.71,68.55,8.063,8.79,6.802,5.341,5.997,27419.42,25.83,75.35,1008.87,9.4,14.7,1.2,8,15620,0.0248,LOW
2020-12-09,06:00:00,16.22,80.8,41.82,83.84,133.22,250.61,371.38,880.05,10.362,8.063,9.119,5.641,6.114,147495.6,26.06,79.09,1009.78,4.23,12.8,2.8,4,19850,0.99,VERY_HIGH
2020-12-09,12:00:00,16.28,80.84,0.31,3.89,15.97,22.67,23.02,23.02,9.379,10.362,8.79,5.179,5.534,23955.53,29.37,79.09,1006.07,10.82,25.1,5.4,8,9130,0.01,LOW
2020-12-09,18:00:00,16.34,80.9,26.51,80.37,127.8,250.86,368.63,1244.34,12.162,9.379,8.063,6.802,5.388,149756.42,28.67,78.67,1006.18,10.37,19.3,3.1,7,14670,0.99,VERY_HIGH
2020-12-10,00:00:00,16.4,80.96,6.45,16.91,28.17,52.1,111.0,282.14,12.427,12.162,10.362,9.119,5.154,61524.37,28.58,74.05,1002.2,9.52,11.9,1.6,4,22100,0.5648,HIGH
2020-12-10,06:00:00,16.46,81.02,2.85,5.46,11.97,32.64,40.83,116.16,11.506,12.427,9.379,8.79,4.817,35396.24,25.59,61.52,1011.82,7.16,28.4,6.2,5,7650,0.0498,LOW
2020-12-10,12:00:00,16.52,81.08,9.83,34.77,73.98,120.59,200.92,688.53,12.549,11.506,12.162,8.063,5.341,93762.49,27.17,79.71,1011.17,7.67,16.5,2.4,6,17400,0.9605,VERY_HIGH
2020-12-10,18:00:00,16.58,81.14,8.44,13.68,28.34,44.83,49.68,181.92,12.132,12.549,12.427,10.362,5.641,40269.92,23.17,84.96,1007.59,8.12,22.7,4.1,6,10900,0.1163,LOW
2020-12-11,00:00:00,16.1,80.65,0.79,0.79,5.46,15.24,34.06,93.76,11.405,12.132,11.506,9.379,5.179,33264.78,28.8,77.51,1008.24,10.54,18.2,2.1,5,12450,0.0662,LOW
2020-12-11,06:00:00,16.14,80.71,6.33,18.43,27.84,37.51,53.59,150.75,11.041,11.405,12.549,12.162,6.802,38298.79,29.48,82.82,1009.12,8.16,21.4,3.7,9,8320,0.0806,LOW
2020-12-11,12:00:00,16.18,80.75,4.0,7.76,16.64,35.05,49.51,199.26,10.614,11.041,12.132,12.427,9.119,36818.35,25.48,62.48,1011.55,7.34,14.7,1.2,6,15620,0.2082,LOW
2020-12-11,18:00:00,16.22,80.8,2.94,10.34,20.15,42.21,59.73,186.08,10.386,10.614,11.405,11.506,8.79,38615.31,30.22,77.6,1004.61,10.18,12.8,2.8,6,19850,0.0979,LOW
2020-12-12,00:00:00,16.28,80.84,8.13,24.28,45.86,75.11,113.68,266.67,9.754,10.386,11.041,12.549,8.063,59391.78,28.45,85.76,1007.14,6.29,25.1,5.4,4,9130,0.1411,LOW
2020-12-12,06:00:00,16.34,80.9,2.21,4.12,6.26,7.7,7.7,7.7,9.097,9.754,10.614,12.132,10.362,19716.38,26.16,79.13,1008.07,5.82,19.3,3.1,6,14670,0.0177,LOW
2020-12-12,12:00:00,16.4,80.96,1.96,4.89,8.33,19.17,48.89,119.47,9.002,9.097,10.386,11.405,9.379,32997.64,30.84,92.11,1008.35,5.32,11.9,1.6,7,22100,0.0425,LOW
2020-12-12,18:00:00,16.46,81.02,12.52,25.13,48.35,84.64,121.1,310.92,9.372,9.002,9.754,11.041,12.162,62335.32,28.44,75.29,1008.52,3.0,28.4,6.2,6,7650,0.1184,LOW
2020-12-13,00:00:00,16.52,81.08,2.69,7.48,26.6,50.75,109.86,253.93,9.38,9.372,9.097,10.614,12.427,53691.95,25.4,78.32,1001.85,10.64,16.5,2.4,6,17400,0.1587,LOW
2020-12-13,06:00:00,16.58,81.14,1.05,5.36,9.55,14.57,28.8,45.43,8.752,9.38,9.002,10.386,11.506,23745.87,33.89,70.08,1006.76,8.11,22.7,4.1,5,10900,0.0243,LOW
2020-12-13,12:00:00,16.1,80.65,3.16,3.16,3.16,16.26,23.74,67.57,8.366,8.752,9.372,9.754,12.549,23708.29,27.54,66.83,1004.27,6.92,18.2,2.1,8,12450,0.0236,LOW
2020-12-13,18:00:00,16.14,80.71,7.09,16.1,30.83,62.98,127.94,273.99,8.78,8.366,9.38,9.097,12.132,59579.52,29.82,74.24,1011.0,9.04,21.4,3.7,4,8320,0.2263,LOW
2020-12-14,00:00:00,16.18,80.75,11.17,24.13,50.24,119.53,220.58,598.74,9.714,8.78,8.752,9.002,11.405,96548.78,26.37,73.04,1004.4,6.28,14.7,1.2,7,15620,0.8615,VERY_HIGH
2020-12-14,06:00:00,16.22,80.8,2.17,5.26,14.35,37.7,63.2,148.4,8.918,9.714,8.366,9.372,11.041,38117.64,23.1,81.91,1007.69,9.99,12.8,2.8,10,19850,0.0484,LOW
2020-12-14,12:00:00,16.28,80.84,5.14,15.68,20.92,36.42,75.93,243.66,9.182,8.918,8.78,9.38,10.614,43466.1,28.82,73.51,1004.93,15.41,25.1,5.4,5,9130,0.0788,LOW
2020-12-14,18:00:00,16.34,80.9,1.53,6.27,11.59,28.14,47.64,157.85,8.637,9.182,9.714,8.752,10.386,33007.59,25.83,86.68,1008.39,10.02,19.3,3.1,3,14670,0.0275,LOW
2020-12-15,00:00:00,16.4,80.96,5.62,17.85,36.96,66.19,112.45,241.03,8.428,8.637,8.918,8.366,9.754,52866.53,31.42,74.07,1009.89,10.04,11.9,1.6,6,22100,0.2955,MODERATE
2020-12-15,06:00:00,16.46,81.02,4.5,15.29,29.41,37.77,53.53,143.08,7.912,8.428,9.182,8.78,9.097,31423.14,25.55,63.28,1009.07,6.33,28.4,6.2,4,7650,0.0221,LOW
2020-12-15,12:00:00,16.52,81.08,1.86,5.48,5.48,5.48,7.13,31.1,7.47,7.912,8.637,9.714,9.002,18159.27,25.35,80.75,1007.64,5.25,16.5,2.4,7,17400,0.01,LOW
2020-12-15,18:00:00,16.58,81.14,2.04,6.7,8.3,8.3,14.69,37.1,6.914,7.47,8.428,8.918,9.372,17495.89,30.9,76.1,1000.96,9.54,22.7,4.1,6,10900,0.0111,LOW
